,_id,주성분코드,Spec
281,5f3dca6de37cbadbc379b09f,169801BIJ,human fibrinogen(dried)  1g   (단일)
282,5f3dca6de37cbadbc379b0a2,169932BIJ,human immunoglobulin G(폴리에칠렌글리콜처리)  2.5g(50mg/mL)   (단일)
283,5f3dca6de37cbadbc379b0a6,169940BIJ,human immunoglobulin G(폴리에칠렌글리콜처리)  10g(50mg/mL)   (단일)
284,5f3dca6de37cbadbc379b0ab,170431BIJ,human insulin(N70/R30)  1KI.U(100I.U/mL)   (단일)
285,5f3dca6de37cbadbc379b0b0,170934CSS,hydrocortisone  0.2g(25mg/mL)   (단일)
286,5f3dca6de37cbadbc379b0b5,170932CCM,hydrocortisone  0.2g(10mg/g)   (단일)
287,5f3dca6de37cbadbc379b0bc,170937CLT,hydrocortisone  0.3g(10mg/g(mL))   (단일)
288,5f3dca6de37cbadbc379b0c0,170943CLT,hydrocortisone  1.18g(10mg/g(mL))   (단일)
289,5f3dca6de37cbadbc379b0c4,170950CLT,hydrocortisone  0.5g(25mg/g(mL))   (단일)
290,5f3dca6de37cbadbc379b0c9,171030CCM,hydrocortisone acetate  0.3g(10mg/g)   (단일)
291,5f3dca6de37cbadbc379b0cc,171530BIJ,hydroxocobalamin  2.5mg(2.5mg/mL)   (단일)
292,5f3dca6de37cbadbc379b0d0,172301ATB,hyoscine butylbromide  10mg   (단일)
293,5f3dca6de37cbadbc379b0d4,172806ATB,ibuprofen  0.4g   (단일)
294,5f3dca6de37cbadbc379b0d7,172835ASY,ibuprofen  2g(20mg/mL)   (단일)
295,5f3dca6de37cbadbc379b0db,172834ASY,ibuprofen  1.8g(20mg/mL)   (단일)
296,5f3dca6de37cbadbc379b0df,173301BIJ,ifosfamide  1g   (단일)
297,5f3dca6de37cbadbc379b0e3,173201ATB,ifenprodil tartrate  20mg   (단일)
298,5f3dca6de37cbadbc379b0e7,173401ATB,imidapril hydrochloride  10mg   (단일)
299,5f3dca6de37cbadbc379b0eb,173402ATB,imidapril hydrochloride  5mg   (단일)
300,5f3dca6de37cbadbc379b0ef,173930BIJ,immunoglobulin anti-D(Rh)  600I.U(200I.U/mL)   (단일)
301,5f3dca6de37cbadbc379b0f3,173701ATB,imipramine hydrochloride  25mg   (단일)
302,5f3dca6de37cbadbc379b0f7,175333BIJ,insulin lispro(insulin lispro protamine/insulin lispro 50%/50%)  300I.U(100I.U/mL)   (단일)
303,5f3dca6de37cbadbc379b0fb,175530BIJ,interferon α-2a  3MI.U(6MI.U/mL)   (단일)
304,5f3dca6de37cbadbc379b0ff,175031ASY,inosiplex  5g(50mg/mL)   (단일)
305,5f3dca6de37cbadbc379b103,175030ASY,inosiplex  25g(50mg/mL)   (단일)
306,5f3dca6de37cbadbc379b108,175330BIJ,insulin lispro  300I.U(100I.U/mL)   (단일)
307,5f3dca6de37cbadbc379b10b,174403ATB,indapamide  2.5mg   (단일)
308,5f3dca6de37cbadbc379b112,174401ATR,indapamide  1.5mg   (단일)
309,5f3dca6de37cbadbc379b116,174301BIJ,antilymphocyte immunoglobuline  25mg   (단일)
310,5f3dca6de37cbadbc379b11a,175731BIJ,interferon β-1a  30μg(60μg/mL)   (단일)
311,5f3dca6de37cbadbc379b11e,173932BIJ,immunoglobulin anti-D(Rh)  5KI.U(833.33I.U/mL)   (단일)
312,5f3dca6de37cbadbc379b121,176039BIJ,iobitridol  383.9g(0.7678g/mL)   (단일)
313,5f3dca6de37cbadbc379b124,176331BIJ,iohexol  6.47g(0.647g/mL)   (단일)
314,5f3dca6de37cbadbc379b128,176035BIJ,iobitridol  115.17g(0.7678g/mL)   (단일)
315,5f3dca6de37cbadbc379b12c,176335BIJ,iohexol  19.41g(0.647g/mL)   (단일)
316,5f3dca6de37cbadbc379b12f,176337BIJ,iohexol  25.88g(0.647g/mL)   (단일)
317,5f3dca6de37cbadbc379b133,176342BIJ,iohexol  64.7g(0.647g/mL)   (단일)
318,5f3dca6de37cbadbc379b137,176345BIJ,iohexol  97.05g(0.647g/mL)   (단일)
319,5f3dca6de37cbadbc379b13e,176351BIJ,iohexol  377.5g(0.755g/mL)   (단일)
320,5f3dca6de37cbadbc379b142,176359BIJ,iohexol  64.175g(0.755g/mL)   (단일)
321,5f3dca6de37cbadbc379b148,176362BIJ,iohexol  90.6g(0.755g/mL)   (단일)
322,5f3dca6de37cbadbc379b14b,176374BIJ,iohexol  94.375g(0.755g/mL)   (단일)
323,5f3dca6de37cbadbc379b14f,176431BIJ,iomeprol  30.62g(0.6124g/mL)   (단일)
324,5f3dca6de37cbadbc379b153,176439BIJ,iomeprol  107.16g(0.7144g/mL)   (단일)
325,5f3dca6de37cbadbc379b156,176442BIJ,iomeprol  408.25g(0.8165g/mL)   (단일)
326,5f3dca6de37cbadbc379b15a,176538BIJ,iopamidol  51g(0.51g/mL)   (단일)
327,5f3dca6de37cbadbc379b15f,176534BIJ,iopamidol  25.5g(0.51g/mL)   (단일)
328,5f3dca6de37cbadbc379b163,176736BIJ,iopromide  62.34g(0.6234g/mL)   (단일)
329,5f3dca6de37cbadbc379b166,176732BIJ,iopromide  31.17g(0.6234g/mL)   (단일)
330,5f3dca6de37cbadbc379b16b,176750BIJ,iopromide  77.925g(0.6234g/mL)   (단일)
331,5f3dca6de37cbadbc379b16e,176933BIJ,ioversol  33.9g(0.678g/mL)   (단일)
332,5f3dca6de37cbadbc379b172,176938BIJ,ioversol  84.75g(0.678g/mL)   (단일)
333,5f3dca6de37cbadbc379b177,176956BIJ,ioversol  135.6g(0.678g/mL)   (단일)
334,5f3dca6de37cbadbc379b17b,176974BIJ,ioversol  185.25g(0.741g/mL)   (단일)
335,5f3dca6de37cbadbc379b17f,177433BIJ,irinotecan hydrochloride  0.2g(20mg/mL)   (단일)
336,5f3dca6de37cbadbc379b182,177931CCM,isoconazole nitrate  0.15g(10mg/g)   (단일)
337,5f3dca6de37cbadbc379b186,178330BIJ,isoproterenol hydrochloride  0.2mg(0.2mg/mL)   (단일)
338,5f3dca6de37cbadbc379b18a,178701ACS,isotretinoin  10mg   (단일)
339,5f3dca6de37cbadbc379b18e,178431BIJ,isosorbide dinitrate  50mg(1mg/mL)   (단일)
340,5f3dca6de37cbadbc379b192,178503ACR,isosorbide mononitrate  50mg   (단일)
341,5f3dca6de37cbadbc379b196,178430BIJ,isosorbide dinitrate  10mg(1mg/mL)   (단일)
342,5f3dca6de37cbadbc379b19a,179001ATB,itopride hydrochloride  50mg   (단일)
343,5f3dca6de37cbadbc379b19e,178432CSI,isosorbide dinitrate  0.375g(25mg/mL)   (단일)
344,5f3dca6de37cbadbc379b1a1,179101ACH,itraconazole  0.1g   (단일)
345,5f3dca6de37cbadbc379b1a5,178406ACR,isosorbide dinitrate  20mg   (단일)
346,5f3dca6de37cbadbc379b1a9,179531BIJ,ketamine hydrochloride  (as ketamine   0.2g(10mg/mL))   (단일)
347,5f3dca6de37cbadbc379b1ad,179101ATB,itraconazole  0.1g   (단일)
348,5f3dca6de37cbadbc379b1b1,179731BIJ,ketoprofen  0.1g(50mg/mL)   (단일)
349,5f3dca6de37cbadbc379b1b5,180030COS,ketorolac tromethamine  1.8mg(4.5mg/mL)   (단일)
350,5f3dca6de37cbadbc379b1b9,179901CPO,ketoprofen(f.)  30mg   (단일)
351,5f3dca6de37cbadbc379b1c0,180101ATB,ketotifen fumarate  (as ketotifen   1mg)   (단일)
352,5f3dca6de37cbadbc379b1c6,180138COS,ketotifen fumarate  (as ketotifen   3mg(0.5mg/mL))   (단일)
353,5f3dca6de37cbadbc379b1ca,180162ASY,ketotifen fumarate  (as ketotifen   2mg(0.2mg/mL))   (단일)
354,5f3dca6de37cbadbc379b1cd,180147COS,ketotifen fumarate  (as ketotifen   0.225mg(0.5mg/mL))   (단일)
355,5f3dca6de37cbadbc379b1d1,180145COS,ketotifen fumarate  (as ketotifen   0.2mg(0.5mg/mL))   (단일)
356,5f3dca6de37cbadbc379b1d4,180301ATB,lacidipine  2mg   (단일)
357,5f3dca6de37cbadbc379b1d7,180830ASY,lactulose concentrated solution  (as lactulose   10.05g(0.67g/mL))   (단일)
358,5f3dca6de37cbadbc379b1de,180535AGN,lactobacillus acidophillus  150g(0.3g/g)   (단일)
359,5f3dca6de37cbadbc379b1e2,180531AGN,lactobacillus acidophillus  0.3g(0.3g/g)   (단일)
360,5f3dca6de37cbadbc379b1e6,180834ASY,lactulose concentrated solution  (as lactulose   67g(0.67g/mL))   (단일)
361,5f3dca6de37cbadbc379b1ea,181003ATB,lamotrigine  50mg   (단일)
362,5f3dca6de37cbadbc379b1ed,181004ATB,lamotrigine  5mg   (단일)
363,5f3dca6de37cbadbc379b1f1,181202BIJ,lanreotide acetate  60mg(0.12g/mL)   (단일)
364,5f3dca6de37cbadbc379b1f5,181203BIJ,lanreotide acetate  90mg(0.18g/mL)   (단일)
365,5f3dca6de37cbadbc379b1f9,181204BIJ,lanreotide acetate  0.12g(0.24g/mL)   (단일)
366,5f3dca6de37cbadbc379b1fe,181403BIJ,L-asparaginase(Erwinia)  10KI.U   (단일)
367,5f3dca6de37cbadbc379b202,182503ATB,calcium folinate  (as folinate   5mg)   (단일)
368,5f3dca6de37cbadbc379b206,182201ATB,letrozole  2.5mg   (단일)
369,5f3dca6de37cbadbc379b20a,181532COS,latanoprost  0.15mg(50μg/mL)   (단일)
370,5f3dca6de37cbadbc379b20e,181302ACE,lansoprazole granule  (as lansoprazole   15mg)   (단일)
371,5f3dca6de37cbadbc379b213,182534BIJ,calcium folinate  (as folinate   50mg(10mg/mL))   (단일)
372,5f3dca6de37cbadbc379b215,182602BIJ,leuprolide acetate  3.75mg   (단일)
373,5f3dca6de37cbadbc379b219,183103ATR,levodropropizine  90mg   (단일)
374,5f3dca6de37cbadbc379b21d,183135ASY,levodropropizine  3g(6mg/mL)   (단일)
375,5f3dca6de37cbadbc379b220,183231COS,levofloxacin  30mg(5mg/mL)   (단일)
376,5f3dca6de37cbadbc379b224,183233BIJ,levofloxacin  0.25g(5mg/mL)   (단일)
377,5f3dca6de37cbadbc379b228,183501ATB,levosulpiride  25mg   (단일)
378,5f3dca6de37cbadbc379b22c,183608ATB,levothyroxine sodium  50㎍   (단일)
379,5f3dca6de37cbadbc379b22f,183934CLQ,lidocaine hydrochloride  0.3g(20mg/mL)   (단일)
380,5f3dca6de37cbadbc379b233,183805CCM,lidocaine  50mg   (단일)
381,5f3dca6de37cbadbc379b237,184231BIJ,lincomycin hydrochloride  0.6g(0.3g/mL)   (단일)
382,5f3dca6de37cbadbc379b23b,185102ACH,loperamide hydrochloride  2mg   (단일)
383,5f3dca6de37cbadbc379b240,185504ATB,lorazepam  0.5mg   (단일)
384,5f3dca6de37cbadbc379b244,184930CLQ,lomefloxacin hydrochloride  (as lomefloxacin   15mg(3mg/mL))   (단일)
385,5f3dca6de37cbadbc379b249,184701ATB,lithium carbonate  0.3g   (단일)
386,5f3dca6de37cbadbc379b24d,184904ATB,lomefloxacin hydrochloride  0.2g   (단일)
387,5f3dca6de37cbadbc379b252,185431ASY,loratadine  0.1g(1mg/mL)   (단일)
388,5f3dca6de37cbadbc379b255,184903ATB,lomefloxacin hydrochloride  0.4g   (단일)
389,5f3dca6de37cbadbc379b259,186302BIJ,lung surfactant  0.21g(35mg/mL)   (단일)
390,5f3dca6de37cbadbc379b25d,186101ATB,loxoprofen sodium hydrate  (as loxoprofen sodium   60mg)   (단일)
391,5f3dca6de37cbadbc379b261,186932CCM,mafenide acetate  50.4g(0.112g/g)   (단일)
392,5f3dca6de37cbadbc379b267,186933CCM,mafenide acetate  56g(0.112g/g)   (단일)
393,5f3dca6de37cbadbc379b26b,188602ACH,mecobalamin  0.5mg   (단일)
394,5f3dca6de37cbadbc379b26f,188602ATB,mecobalamin  0.5mg   (단일)
395,5f3dca6de37cbadbc379b273,189003ATB,mefenamic acid  0.5g   (단일)
396,5f3dca6de37cbadbc379b277,189304ASS,megestrol acetate  0.625g(0.125g/mL)   (단일)
397,5f3dca6de37cbadbc379b27b,189335ASS,megestrol acetate  9.6g(40mg/mL)   (단일)
398,5f3dca6de37cbadbc379b27e,189701ATB,meloxicam  7.5mg   (단일)
399,5f3dca6de37cbadbc379b282,189702ATD,meloxicam  15mg   (단일)
400,5f3dca6de37cbadbc379b286,189902BIJ,melphalan  50mg   (단일)
401,5f3dca6de37cbadbc379b28a,189701ATD,meloxicam  7.5mg   (단일)
402,5f3dca6de37cbadbc379b28e,190001ATB,memantine hydrochloride  (as memantine   8.31mg)   (단일)
403,5f3dca6de37cbadbc379b292,190003ATD,memantine hydrochloride  10mg   (단일)
404,5f3dca6de37cbadbc379b295,190430BIJ,mepivacaine hydrochloride  54mg(30mg/mL)   (단일)
405,5f3dca6de37cbadbc379b298,190201BIJ,menotrophin  150I.U   (단일)
406,5f3dca6de37cbadbc379b29b,190802ATR,mesalazine  1g   (단일)
407,5f3dca6de37cbadbc379b29f,190811ATR,mesalazine  1200mg   (단일)
408,5f3dca6de37cbadbc379b2a3,191201ATB,metadoxine  0.5g   (단일)
409,5f3dca6de37cbadbc379b2a8,190803CSP,mesalazine  0.5g   (단일)
410,5f3dca6de37cbadbc379b2ac,190803ATR,mesalazine  0.5g   (단일)
411,5f3dca6de37cbadbc379b2af,191505ATR,metformin hydrochloride  0.75g   (단일)
412,5f3dca6de37cbadbc379b2b3,191502ATR,metformin hydrochloride  0.5g   (단일)
413,5f3dca6de37cbadbc379b2b7,192141BIJ,methotrexate  0.5g(25mg/mL)   (단일)
414,5f3dca6de37cbadbc379b2bc,193207ACR,methylphenidate hydrochloride  30mg   (단일)
415,5f3dca6de37cbadbc379b2c2,193210ACR,methylphenidate hydrochloride  60mg   (단일)
416,5f3dca6de37cbadbc379b2c4,193433COM,methylprednisolone aceponate  15mg(1mg/g)   (단일)
417,5f3dca6de37cbadbc379b2c8,193436CCM,methylprednisolone aceponate  0.45g(1mg/g)   (단일)
418,5f3dca6de37cbadbc379b2ce,193730BIJ,metoclopramide hydrochloride  10mg(5mg/mL)   (단일)
419,5f3dca6de37cbadbc379b2d2,194801CDS,microfibrillar collagen hydrochloride  70×35×1㎣   (단일)
420,5f3dca6de37cbadbc379b2d5,194702ACS,microemulsion cyclosporine  25mg   (단일)
421,5f3dca6de37cbadbc379b2d9,196202ATB,mirtazapine  30mg   (단일)
422,5f3dca6de37cbadbc379b2dd,195903ACH,minocycline hydrochloride  50mg   (단일)
423,5f3dca6de37cbadbc379b2e1,196204ATB,mirtazapine  7.5mg   (단일)
424,5f3dca6de37cbadbc379b2e5,196202ATD,mirtazapine  30mg   (단일)
425,5f3dca6de37cbadbc379b2e9,196301ATB,1% misoprostol powder  (as misoprostol   0.1mg)   (단일)
426,5f3dca6de37cbadbc379b2ed,197302ATR,morphine sulfate  30mg   (단일)
427,5f3dca6de37cbadbc379b2f1,197631COM,mupirocin  0.2g(20mg/g)   (단일)
428,5f3dca6de37cbadbc379b2f5,197801ACH,mycophenolate mofetil  0.25g   (단일)
429,5f3dca6de37cbadbc379b2f9,198231COS,N-acetylaspartyl glutamate sodium  0.49g(49mg/mL)   (단일)
430,5f3dca6de37cbadbc379b2fc,198001BIJ,thiotepa  15mg   (단일)
431,5f3dca6de37cbadbc379b300,199130BIJ,naloxone hydrochloride  0.4mg(0.4mg/mL)   (단일)
432,5f3dca6de37cbadbc379b307,199202ATB,naltrexone hydrochloride  25mg   (단일)
433,5f3dca6de37cbadbc379b30b,199402ACS,naproxen  0.25g   (단일)
434,5f3dca6de37cbadbc379b30d,199501ATB,naproxen sodium  0.275g   (단일)
435,5f3dca6de37cbadbc379b311,200732BIJ,netilmicin sulfate  0.15g(0.1g/mL)   (단일)
436,5f3dca6de37cbadbc379b314,202602ATL,diluted nitroglycerin  (as nitroglycerin   0.6mg)   (단일)
437,5f3dca6de37cbadbc379b318,201930BIJ,nimodipine  10mg(0.2mg/mL)   (단일)
438,5f3dca6de37cbadbc379b31b,201204ATB,nicergoline  5mg   (단일)
439,5f3dca6de37cbadbc379b31f,201201ATB,nicergoline  10mg   (단일)
440,5f3dca6de37cbadbc379b323,202632BIJ,diluted nitroglycerin  (as nitroglycerin   10mg(1mg/mL))   (단일)
441,5f3dca6de37cbadbc379b327,201203ATB,nicergoline  30mg   (단일)
442,5f3dca6de37cbadbc379b32b,201407ACS,nifedipine  5mg   (단일)
443,5f3dca6de37cbadbc379b32f,202330COS,nipradilol  12.5mg(2.5mg/mL)   (단일)
444,5f3dca6de37cbadbc379b333,201301ATB,nicorandil  5mg   (단일)
445,5f3dca6de37cbadbc379b337,201033BIJ,nicardipine hydrochloride  5mg(1mg/mL)   (단일)
446,5f3dca6de37cbadbc379b33a,201031BIJ,nicardipine hydrochloride  20mg(1mg/mL)   (단일)
447,5f3dca6de37cbadbc379b33f,202637CSI,diluted nitroglycerin solution  (as nitroglycerin   109.44mg(7.6mg/mL))   (단일)
448,5f3dca6de37cbadbc379b343,202704ATB,nizatidine  75mg   (단일)
449,5f3dca6de37cbadbc379b347,203401ATB,nortryptiline hydrochloride  (as nortryptiline   10mg)   (단일)
450,5f3dca6de37cbadbc379b34b,203935COO,ofloxacin  15mg(3mg/g)   (단일)
451,5f3dca6de37cbadbc379b34f,204002ATB,olanzapine  5mg   (단일)
452,5f3dca6de37cbadbc379b353,203801ATB,octylonium bromide  20mg   (단일)
453,5f3dca6de37cbadbc379b357,204603ATD,ondansetron hydrochloride dihydrate  (as ondansetron   8mg)   (단일)
454,5f3dca6de37cbadbc379b35a,205002ACM,L-ornithine-L-aspartate  3g   (단일)
455,5f3dca6de37cbadbc379b35d,205203ATR,orphenadrine citrate  50mg   (단일)
456,5f3dca6de37cbadbc379b361,205803BIJ,oxaliplatin  0.15g   (단일)
457,5f3dca6de37cbadbc379b365,205830BIJ,oxaliplatin  50mg(5mg/mL)   (단일)
458,5f3dca6de37cbadbc379b368,206330ASS,oxcarbazepine  6g(60mg/mL)   (단일)
459,5f3dca6de37cbadbc379b36b,206530ASY,oxiracetam  0.8g(0.16g/mL)   (단일)
460,5f3dca6de37cbadbc379b36f,207005ATR,oxybutynin chloride  10mg   (단일)
461,5f3dca6de37cbadbc379b372,207531BIJ,oxytocin  10I.U(10I.U/mL)   (단일)
462,5f3dca6de37cbadbc379b376,207835BIJ,paclitaxel  0.3g(6mg/mL)   (단일)
463,5f3dca6de37cbadbc379b37a,208801ATE,pantoprazole sodium  (as pantoprazole   40mg)   (단일)
464,5f3dca6de37cbadbc379b37d,208801BIJ,pantoprazole sodium  (as pantoprazole   40mg)   (단일)
465,5f3dca6de37cbadbc379b381,209304ATR,paroxetine hydrochloride  (as paroxetine   12.5mg)   (단일)
466,5f3dca6de37cbadbc379b386,209603ATB,pemirolast potassium  10mg   (단일)
467,5f3dca6de37cbadbc379b38a,209902ACH,d-penicillamine  0.25g   (단일)
468,5f3dca6de37cbadbc379b38e,211301ATB,perindopril tertbutylamine  4mg   (단일)
469,5f3dca6de37cbadbc379b390,211302ATB,perindopril tertbutylamine  8mg   (단일)
470,5f3dca6de37cbadbc379b394,211930BIJ,phenylephrine hydrochloride  10mg(10mg/mL)   (단일)
471,5f3dca6de37cbadbc379b399,212130ALQ,phloroglucinol  4g(8mg/mL)   (단일)
472,5f3dca6de37cbadbc379b39c,213301ATB,piprinhydrinate  3mg   (단일)
473,5f3dca6de37cbadbc379b3a0,214001ACH,piroxicam  10mg   (단일)
474,5f3dca6de37cbadbc379b3a4,214033CCM,piroxicam  0.15g(5mg/g)   (단일)
475,5f3dca6de37cbadbc379b3a7,214035CCM,piroxicam  0.25g(5mg/g)   (단일)
476,5f3dca6de37cbadbc379b3ab,215301ACH,polysaccharide-K  0.5g   (단일)
477,5f3dca6de37cbadbc379b3b1,215430ASS,polystyrene sulfonate calcium  5g(0.25g/mL)   (단일)
478,5f3dca6de37cbadbc379b3b5,215803BIJ,potassium chloride  3g(0.15g/mL)   (단일)
479,5f3dca6de37cbadbc379b3bb,215804BIJ,potassium chloride  15g(0.15g/mL)   (단일)
480,5f3dca6de37cbadbc379b3c0,216214CDS,povidone iodine  10g   (단일)
481,5f3dca6de37cbadbc379b3c3,216244CLQ,povidone iodine  30g(7.5mg/mL)   (단일)
482,5f3dca6de37cbadbc379b3c7,216227CDS,povidone iodine  2.25g   (단일)
483,5f3dca6de37cbadbc379b3ce,216407ASS,pranlukast hydrate  0.14g   (단일)
484,5f3dca6de37cbadbc379b3d2,216433ASY,pranlukast hydrate  10g(0.1g/g)   (단일)
485,5f3dca6de37cbadbc379b3d6,216604ATB,pravastatin sodium  40mg   (단일)
486,5f3dca6de37cbadbc379b3d9,216939COM,prednicarbate  75mg(2.5mg/g)   (단일)
487,5f3dca6de37cbadbc379b3dd,216940CLQ,prednicarbate  75mg(2.5mg/g(mL))   (단일)
488,5f3dca6de37cbadbc379b3e1,217001ATB,prednisolone  5mg   (단일)
489,5f3dca6de37cbadbc379b3e5,217034ASY,prednisolone  0.5g(1mg/mL)   (단일)
490,5f3dca6de37cbadbc379b3e9,216946CCM,prednicarbate  1.125g(2.5mg/g)   (단일)
491,5f3dca6de37cbadbc379b3ed,217533CCM,prednisolone valeroacetate  60mg(3mg/g)   (단일)
492,5f3dca6de37cbadbc379b3f1,217532CCM,prednisolone valeroacetate  45mg(3mg/g)   (단일)
493,5f3dca6de37cbadbc379b3f5,217531CCM,prednisolone valeroacetate  30mg(3mg/g)   (단일)
494,5f3dca6de37cbadbc379b3f8,217534CCM,prednisolone valeroacetate  90mg(3mg/g)   (단일)
495,5f3dca6de37cbadbc379b3fb,216947COM,prednicarbate  1.25g(2.5mg/g)   (단일)
496,5f3dca6de37cbadbc379b3ff,217535CLT,prednisolone valeroacetate  0.18g(3mg/g)   (단일)
497,5f3dca6de37cbadbc379b403,217701ATB,primaquine phosphate  (as primaquine   15mg)   (단일)
498,5f3dca6de37cbadbc379b407,218301ATB,procaterol hydrochloride  25μg   (단일)
499,5f3dca6de37cbadbc379b40a,218230BIJ,procaine hydrochloride  0.4g(20mg/mL)   (단일)
500,5f3dca6de37cbadbc379b40e,219630COS,proparacaine hydrochloride  4mg(5mg/mL)   (단일)
501,5f3dca6de37cbadbc379b412,219631COS,proparacaine hydrochloride  75mg(5mg/mL)   (단일)
502,5f3dca6de37cbadbc379b416,219701ATB,propiverine hydrochloride  10mg   (단일)
503,5f3dca6de37cbadbc379b41a,219401BIJ,propacetamol hydrochloride  1g   (단일)
504,5f3dca6de37cbadbc379b41e,219505ACR,propafenone hydrochloride  0.425g   (단일)
505,5f3dca6de37cbadbc379b422,219503ACR,propafenone hydrochloride  0.225g   (단일)
506,5f3dca6de37cbadbc379b426,219833BIJ,propofol  0.12g(10mg/mL)   (단일)
507,5f3dca6de37cbadbc379b429,219838BIJ,propofol  1g(20mg/mL)   (단일)
508,5f3dca6de37cbadbc379b42d,221002APD,psyllium husk  3.25g   (단일)
509,5f3dca6de37cbadbc379b432,222404ATB,ramipril  10mg   (단일)
510,5f3dca6de37cbadbc379b436,222203ATE,rabeprazole sodium  5mg   (단일)
511,5f3dca6de37cbadbc379b43a,222803ATB,ranitidine hydrochloride  (as ranitidine   0.3g)   (단일)
512,5f3dca6de37cbadbc379b43e,222901ATB,rebamipide  0.1g   (단일)
513,5f3dca6de37cbadbc379b442,223502BIJ,recombinant human tissue-type plasminogen activator  50mg   (단일)
514,5f3dca6de37cbadbc379b446,223801BIJ,ribostamycin sulfate  1g   (단일)
515,5f3dca6de37cbadbc379b44a,223904ATB,rifampicin  0.6g   (단일)
516,5f3dca6de37cbadbc379b44d,224201ATD,risperidone  1mg   (단일)
517,5f3dca6de37cbadbc379b451,224203ATB,risperidone  3mg   (단일)
518,5f3dca6de37cbadbc379b458,224205BIJ,risperidone extended release microspheres  (as risperidone   25mg)   (단일)
519,5f3dca6de37cbadbc379b45a,224206BIJ,risperidone extended release microspheres  (as risperidone   37.5mg)   (단일)
520,5f3dca6de37cbadbc379b45e,224430ALQ,ritonavir  19.2g(80mg/mL)   (단일)
521,5f3dca6de37cbadbc379b462,224730BIJ,rocuronium bromide  25mg(10mg/mL)   (단일)
522,5f3dca6de37cbadbc379b466,224904ATB,ropinirole hydrochloride  (as ropinirole   5mg)   (단일)
523,5f3dca6de37cbadbc379b469,224506CPC,rivastigmine  4.6mg for 24h   (단일)
524,5f3dca6de37cbadbc379b46c,224902ATB,ropinirole hydrochloride  (as ropinirole   2mg)   (단일)
525,5f3dca6de37cbadbc379b470,224906ATR,ropinirole hydrochloride  (as ropinirole   8mg)   (단일)
526,5f3dca6de37cbadbc379b474,225202ACR,roxatidine acetate hydrochloride  37.5mg   (단일)
527,5f3dca6de37cbadbc379b478,225503ACR,salbutamol sulfate  (as salbutamol   4mg)   (단일)
528,5f3dca6de37cbadbc379b47c,225531CSI,salbutamol sulfate  (as salbutamol   20mg(0.1mg/회))   (단일)
529,5f3dca6de37cbadbc379b480,225730BIJ,salcatonin  50I.U(50I.U/mL)   (단일)
530,5f3dca6de37cbadbc379b484,226103ATR,sarpogrelate hydrochloride  0.3g   (단일)
531,5f3dca6de37cbadbc379b487,226931CCM,sertaconazole nitrate  0.4g(20mg/g)   (단일)
532,5f3dca6de37cbadbc379b48b,227102BIJ,human serum albumin  5g(50mg/mL)   (단일)
533,5f3dca6de37cbadbc379b48f,227430CCM,silver sulfadiazine  0.2g(10mg/g)   (단일)
534,5f3dca6de37cbadbc379b493,226902CTB,sertaconazole nitrate  0.5g   (단일)
535,5f3dca6de37cbadbc379b497,227432CCM,silver sulfadiazine  4.5g(10mg/g)   (단일)
536,5f3dca6de37cbadbc379b49b,227735ASS,simethicone  0.24g(20mg/mL)   (단일)
537,5f3dca6de37cbadbc379b49f,227806ATB,simvastatin  5mg   (단일)
538,5f3dca6de37cbadbc379b4a3,228302ATB,sodium alendronate  (as alendronic acid   5mg)   (단일)
539,5f3dca6de37cbadbc379b4a6,228504BIS,sodium bicarbonate  650g   (단일)
540,5f3dca6de37cbadbc379b4a9,228301ATB,sodium alendronate  (as alendronic acid   10mg)   (단일)
541,5f3dca6de37cbadbc379b4ad,228535BIS,sodium bicarbonate  529.2g(84mg/mL)   (단일)
542,5f3dca6de37cbadbc379b4b1,228637COS,carboxymethyl cellulose sodium  4.4mg(5mg/mL)   (단일)
543,5f3dca6de37cbadbc379b4b6,228638COS,carboxymethyl cellulose sodium  4.5mg(5mg/mL)   (단일)
544,5f3dca6de37cbadbc379b4ba,228707BIJ,sodium chloride(0.45%)  2.25g(4.5mg/mL)   (단일)
545,5f3dca6de37cbadbc379b4be,228713BIJ,sodium chloride(0.9%)  4.5g(9mg/mL)   (단일)
546,5f3dca6de37cbadbc379b4c2,228719BIJ,sodium chloride(11.7%)  11.7g(0.117g/mL)   (단일)
547,5f3dca6de37cbadbc379b4c6,228728BIJ,sodium chloride(0.9%)  0.27g(9mg/mL)   (단일)
548,5f3dca6de37cbadbc379b4c9,228835COS,sodium cromoglycate  0.12g(20mg/mL)   (단일)
549,5f3dca6de37cbadbc379b4cd,229704BIJ,sodium valproate  0.4g   (단일)
550,5f3dca6de37cbadbc379b4d1,229705ATR,sodium valproate  0.3g   (단일)
551,5f3dca6de37cbadbc379b4d4,229703ATB,sodium valproate  0.2g   (단일)
552,5f3dca6de37cbadbc379b4d8,229706ATR,sodium valproate  0.5g   (단일)
553,5f3dca6de37cbadbc379b4db,230030COS,solcoseryl 120 concentrated  28.02mg(70.05mg/mL)   (단일)
554,5f3dca6de37cbadbc379b4de,230031COS,solcoseryl 120 concentrated  42.03mg(70.05mg/mL)   (단일)
